Q2	Xb	Zh	Pt	Phi	SigmaB	SigmaOb	Tail1	Tail2	fact_no_ex	fact_ex	
1	1	5	2	1	1.59266e+06	1.7263e+06	-164724	0.193552	0.980486	0.980486
1	1	5	2	2	1.46883e+06	1.5878e+06	-146023	0.177175	0.981579	0.981579
1	1	5	2	3	1.33092e+06	1.43253e+06	-122322	0.147599	0.984435	0.984435
1	1	5	2	4	1.29242e+06	1.38483e+06	-115007	0.113262	0.982513	0.982513
1	1	5	2	5	1.36366e+06	1.45594e+06	-128424	0.0873079	0.973493	0.973493
1	1	5	2	6	1.44899e+06	1.54403e+06	-141386	0.0720303	0.968013	0.968013
1	1	5	2	7	1.44899e+06	1.54403e+06	-141386	0.0726071	0.968013	0.968013
1	1	5	2	8	1.36366e+06	1.45594e+06	-128424	0.0873496	0.973493	0.973493
1	1	5	2	9	1.29242e+06	1.38483e+06	-115007	0.114746	0.982513	0.982513
1	1	5	2	10	1.33092e+06	1.43253e+06	-122322	0.146883	0.984435	0.984435
1	1	5	2	11	1.46883e+06	1.5878e+06	-146023	0.179314	0.981579	0.981579
1	1	5	2	12	1.59266e+06	1.7263e+06	-164724	0.19423	0.980486	0.980486
1	1	5	3	1	848051	914985	-82431.6	0.111919	0.981725	0.981725
1	1	5	3	2	752610	808888	-69968.1	0.115265	0.981811	0.981811
1	1	5	3	3	640446	684248	-53406.4	0.110582	0.985003	0.985003
1	1	5	3	4	594761	631618	-44367.9	0.0872748	0.987372	0.987372
1	1	5	3	5	627796	663599	-46692.9	0.0645768	0.982653	0.982653
1	1	5	3	6	677553	714403	-52061.8	0.0518077	0.977549	0.977549
1	1	5	3	7	677553	714403	-52061.8	0.0509736	0.977549	0.977549
1	1	5	3	8	627796	663599	-46692.9	0.065266	0.982653	0.982653
1	1	5	3	9	594761	631618	-44367.9	0.0886726	0.987372	0.987372
1	1	5	3	10	640446	684248	-53406.4	0.109364	0.985003	0.985003
1	1	5	3	11	752610	808888	-69968.1	0.118135	0.981811	0.981811
1	1	5	3	12	848051	914985	-82431.6	0.111471	0.981725	0.981725
1	1	5	4	1	305454	327196	-14013.2	0.0773233	1.0253	1.0253
1	1	5	4	2	264292	281681	-14317	0.0820237	1.01163	1.01163
1	1	5	4	3	215835	228305	-15943	0.0765566	0.983911	0.983911
1	1	5	4	4	195905	205693	-12083	0.0583894	0.988289	0.988289
1	1	5	4	5	209841	219094	-12138.7	0.0415791	0.986248	0.986248
1	1	5	4	6	231072	240545	-13431.6	0.0324862	0.982869	0.982869
1	1	5	4	7	231072	240545	-13431.6	0.0327368	0.982869	0.982869
1	1	5	4	8	209841	219094	-12138.7	0.0419849	0.986248	0.986248
1	1	5	4	9	195905	205693	-12083	0.059328	0.988289	0.988289
1	1	5	4	10	215835	228305	-15943	0.0765928	0.983911	0.983911
1	1	5	4	11	264292	281681	-14317	0.0821664	1.01163	1.01163
1	1	5	4	12	305454	327196	-14013.2	0.0770937	1.0253	1.0253
1	1	5	5	1	305454	323550	-25074.1	0.0504567	0.977157	0.977158
1	1	5	5	2	264292	278180	-19960.8	0.0511141	0.977022	0.977022
1	1	5	5	3	215835	225096	-13203.3	0.0443605	0.981736	0.981736
1	1	5	5	4	195905	202528	-9550.37	0.0329096	0.985057	0.985057
1	1	5	5	5	209841	215528	-9424.51	0.0229791	0.982191	0.982191
